# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.915155120946332943e+02,0.000000000000000000e+00,-2.073760169846809731e+01,0.000000000000000000e+00,-5.057578856069088191e-01,0.000000000000000000e+00,-1.078613327210766470e-01,0.000000000000000000e+00,-3.978965528858321443e-01,9.779999999999871818e+01
1.915063540288739716e+02,0.000000000000000000e+00,-2.073640227893925214e+01,0.000000000000000000e+00,-5.057562156974885204e-01,0.000000000000000000e+00,-1.078602603707507490e-01,0.000000000000000000e+00,-3.978959553267377713e-01,9.789999999999871250e+01
1.914972648624064391e+02,0.000000000000000000e+00,-2.073521201807702496e+01,0.000000000000000000e+00,-5.057548615517429846e-01,0.000000000000000000e+00,-1.078591966833285787e-01,0.000000000000000000e+00,-3.978956648684144337e-01,9.799999999999870681e+01
1.914882443448154845e+02,0.000000000000000000e+00,-2.073403088199822264e+01,0.000000000000000000e+00,-5.057538203494800211e-01,0.000000000000000000e+00,-1.078581416262599652e-01,0.000000000000000000e+00,-3.978956787232200698e-01,9.809999999999870113e+01
1.914792922251603500e+02,0.000000000000000000e+00,-2.073285883675390906e+01,0.000000000000000000e+00,-5.057530892829398272e-01,0.000000000000000000e+00,-1.078570951669187289e-01,0.000000000000000000e+00,-3.978959941160211122e-01,9.819999999999869544e+01
1.914704082519888289e+02,0.000000000000000000e+00,-2.073169584833125967e+01,0.000000000000000000e+00,-5.057526655567988749e-01,0.000000000000000000e+00,-1.078560572726046524e-01,0.000000000000000000e+00,-3.978966082841942087e-01,9.829999999999868976e+01
1.914615921733513630e+02,0.000000000000000000e+00,-2.073054188265543729e+01,0.000000000000000000e+00,-5.057525463881732408e-01,0.000000000000000000e+00,-1.078550279105454229e-01,0.000000000000000000e+00,-3.978975184776278318e-01,9.839999999999868407e+01
1.914528437368149696e+02,0.000000000000000000e+00,-2.072939690559142178e+01,0.000000000000000000e+00,-5.057527290066217152e-01,0.000000000000000000e+00,-1.078540070478985341e-01,0.000000000000000000e+00,-3.978987219587231672e-01,9.849999999999867839e+01
1.914441626894772241e+02,0.000000000000000000e+00,-2.072826088294586100e+01,0.000000000000000000e+00,-5.057532106541480221e-01,0.000000000000000000e+00,-1.078529946517531868e-01,0.000000000000000000e+00,-3.979002160023948353e-01,9.859999999999867271e+01
1.914355487779799603e+02,0.000000000000000000e+00,-2.072713378046887200e+01,0.000000000000000000e+00,-5.057539885852028183e-01,0.000000000000000000e+00,-1.078519906891321628e-01,0.000000000000000000e+00,-3.979019978960706694e-01,9.869999999999866702e+01
1.914270017485230255e+02,0.000000000000000000e+00,-2.072601556385586008e+01,0.000000000000000000e+00,-5.057550600666850249e-01,0.000000000000000000e+00,-1.078509951269937261e-01,0.000000000000000000e+00,-3.979040649396913265e-01,9.879999999999866134e+01
1.914185213468777818e+02,0.000000000000000000e+00,-2.072490619874931284e+01,0.000000000000000000e+00,-5.057564223779429380e-01,0.000000000000000000e+00,-1.078500079322335103e-01,0.000000000000000000e+00,-3.979064144457093999e-01,9.889999999999865565e+01
1.914101073184006907e+02,0.000000000000000000e+00,-2.072380565074058367e+01,0.000000000000000000e+00,-5.057580728107744505e-01,0.000000000000000000e+00,-1.078490290716863642e-01,0.000000000000000000e+00,-3.979090437390880863e-01,9.899999999999864997e+01
1.914017594080467006e+02,0.000000000000000000e+00,-2.072271388537165393e+01,0.000000000000000000e+00,-5.057600086694272745e-01,0.000000000000000000e+00,-1.078480585121281837e-01,0.000000000000000000e+00,-3.979119501572990769e-01,9.909999999999864428e+01
1.913934773603825761e+02,0.000000000000000000e+00,-2.072163086813690214e+01,0.000000000000000000e+00,-5.057622272705981636e-01,0.000000000000000000e+00,-1.078470962202777439e-01,0.000000000000000000e+00,-3.979151310503203920e-01,9.919999999999863860e+01
1.913852609196000287e+02,0.000000000000000000e+00,-2.072055656448484129e+01,0.000000000000000000e+00,-5.057647259434322473e-01,0.000000000000000000e+00,-1.078461421627985861e-01,0.000000000000000000e+00,-3.979185837806336612e-01,9.929999999999863292e+01
1.913771098295289335e+02,0.000000000000000000e+00,-2.071949093981985257e+01,0.000000000000000000e+00,-5.057675020295212542e-01,0.000000000000000000e+00,-1.078451963063007668e-01,0.000000000000000000e+00,-3.979223057232205152e-01,9.939999999999862723e+01
1.913690238336503171e+02,0.000000000000000000e+00,-2.071843395950391198e+01,0.000000000000000000e+00,-5.057705528829019581e-01,0.000000000000000000e+00,-1.078442586173427031e-01,0.000000000000000000e+00,-3.979262942655592550e-01,9.949999999999862155e+01
1.913610026751093187e+02,0.000000000000000000e+00,-2.071738558885829207e+01,0.000000000000000000e+00,-5.057738758700534021e-01,0.000000000000000000e+00,-1.078433290624329494e-01,0.000000000000000000e+00,-3.979305468076204666e-01,9.959999999999861586e+01
1.913530460967280078e+02,0.000000000000000000e+00,-2.071634579316526015e+01,0.000000000000000000e+00,-5.057774683698942342e-01,0.000000000000000000e+00,-1.078424076080319732e-01,0.000000000000000000e+00,-3.979350607618622471e-01,9.969999999999861018e+01
1.913451538410181172e+02,0.000000000000000000e+00,-2.071531453766976583e+01,0.000000000000000000e+00,-5.057813277737797097e-01,0.000000000000000000e+00,-1.078414942205539878e-01,0.000000000000000000e+00,-3.979398335532257081e-01,9.979999999999860449e+01
1.913373256501937476e+02,0.000000000000000000e+00,-2.071429178758110012e+01,0.000000000000000000e+00,-5.057854514854973615e-01,0.000000000000000000e+00,-1.078405888663685891e-01,0.000000000000000000e+00,-3.979448626191287586e-01,9.989999999999859881e+01
1.913295612661839016e+02,0.000000000000000000e+00,-2.071327750807457591e+01,0.000000000000000000e+00,-5.057898369212632250e-01,0.000000000000000000e+00,-1.078396915118026850e-01,0.000000000000000000e+00,-3.979501454094605539e-01,9.999999999999859313e+01
1.913218604306449606e+02,0.000000000000000000e+00,-2.071227166429315147e+01,0.000000000000000000e+00,-5.057944815097171753e-01,0.000000000000000000e+00,-1.078388021231420496e-01,0.000000000000000000e+00,-3.979556793865751119e-01,1.000999999999985874e+02
1.913142228849730486e+02,0.000000000000000000e+00,-2.071127422134908613e+01,0.000000000000000000e+00,-5.057993826919177094e-01,0.000000000000000000e+00,-1.078379206666332107e-01,0.000000000000000000e+00,-3.979614620252844848e-01,1.001999999999985818e+02
1.913066483703163954e+02,0.000000000000000000e+00,-2.071028514432554957e+01,0.000000000000000000e+00,-5.058045379213363946e-01,0.000000000000000000e+00,-1.078370471084850318e-01,0.000000000000000000e+00,-3.979674908128513766e-01,1.002999999999985761e+02
1.912991366275874441e+02,0.000000000000000000e+00,-2.070930439827823477e+01,0.000000000000000000e+00,-5.058099446638520957e-01,0.000000000000000000e+00,-1.078361814148704745e-01,0.000000000000000000e+00,-3.979737632489815935e-01,1.003999999999985704e+02
1.912916873974749876e+02,0.000000000000000000e+00,-2.070833194823696388e+01,0.000000000000000000e+00,-5.058156003977444248e-01,0.000000000000000000e+00,-1.078353235519283748e-01,0.000000000000000000e+00,-3.979802768458160500e-01,1.004999999999985647e+02
1.912843004204562192e+02,0.000000000000000000e+00,-2.070736775920726913e+01,0.000000000000000000e+00,-5.058215026136869685e-01,0.000000000000000000e+00,-1.078344734857649700e-01,0.000000000000000000e+00,-3.979870291279219985e-01,1.005999999999985590e+02
1.912769754368086126e+02,0.000000000000000000e+00,-2.070641179617197025e+01,0.000000000000000000e+00,-5.058276488147400718e-01,0.000000000000000000e+00,-1.078336311824557164e-01,0.000000000000000000e+00,-3.979940176322843692e-01,1.006999999999985533e+02
1.912697121866217742e+02,0.000000000000000000e+00,-2.070546402409273767e+01,0.000000000000000000e+00,-5.058340365163432883e-01,0.000000000000000000e+00,-1.078327966080468853e-01,0.000000000000000000e+00,-3.980012399082963892e-01,1.007999999999985477e+02
1.912625104098092095e+02,0.000000000000000000e+00,-2.070452440791164150e+01,0.000000000000000000e+00,-5.058406632463069430e-01,0.000000000000000000e+00,-1.078319697285571865e-01,0.000000000000000000e+00,-3.980086935177497565e-01,1.008999999999985420e+02
1.912553698461199474e+02,0.000000000000000000e+00,-2.070359291255269341e+01,0.000000000000000000e+00,-5.058475265448040270e-01,0.000000000000000000e+00,-1.078311505099794620e-01,0.000000000000000000e+00,-3.980163760348245372e-01,1.009999999999985363e+02
1.912482902351501366e+02,0.000000000000000000e+00,-2.070266950292337071e+01,0.000000000000000000e+00,-5.058546239643612052e-01,0.000000000000000000e+00,-1.078303389182822952e-01,0.000000000000000000e+00,-3.980242850460788961e-01,1.010999999999985306e+02
1.912412713163545277e+02,0.000000000000000000e+00,-2.070175414391613700e+01,0.000000000000000000e+00,-5.058619530698492683e-01,0.000000000000000000e+00,-1.078295349194116071e-01,0.000000000000000000e+00,-3.980324181504376613e-01,1.011999999999985249e+02
1.912343128290577852e+02,0.000000000000000000e+00,-2.070084680040994130e+01,0.000000000000000000e+00,-5.058695114384736957e-01,0.000000000000000000e+00,-1.078287384792923215e-01,0.000000000000000000e+00,-3.980407729591813881e-01,1.012999999999985192e+02
1.912274145124659128e+02,0.000000000000000000e+00,-2.069994743727171738e+01,0.000000000000000000e+00,-5.058772966597643306e-01,0.000000000000000000e+00,-1.078279495638299057e-01,0.000000000000000000e+00,-3.980493470959344249e-01,1.013999999999985135e+02
1.912205761056773667e+02,0.000000000000000000e+00,-2.069905601935785455e+01,0.000000000000000000e+00,-5.058853063355651658e-01,0.000000000000000000e+00,-1.078271681389119524e-01,0.000000000000000000e+00,-3.980581381966531995e-01,1.014999999999985079e+02
1.912137973476942534e+02,0.000000000000000000e+00,-2.069817251151567561e+01,0.000000000000000000e+00,-5.058935380800229087e-01,0.000000000000000000e+00,-1.078263941704097895e-01,0.000000000000000000e+00,-3.980671439096131192e-01,1.015999999999985022e+02
1.912070779774332721e+02,0.000000000000000000e+00,-2.069729687858488631e+01,0.000000000000000000e+00,-5.059019895195763228e-01,0.000000000000000000e+00,-1.078256276241800343e-01,0.000000000000000000e+00,-3.980763618953963023e-01,1.016999999999984965e+02
1.912004177337367707e+02,0.000000000000000000e+00,-2.069642908539902848e+01,0.000000000000000000e+00,-5.059106582929440155e-01,0.000000000000000000e+00,-1.078248684660661066e-01,0.000000000000000000e+00,-3.980857898268779227e-01,1.017999999999984908e+02
1.911938163553835182e+02,0.000000000000000000e+00,-2.069556909678691170e+01,0.000000000000000000e+00,-5.059195420511126695e-01,0.000000000000000000e+00,-1.078241166618998520e-01,0.000000000000000000e+00,-3.980954253892128314e-01,1.018999999999984851e+02
1.911872735810995891e+02,0.000000000000000000e+00,-2.069471687757403089e+01,0.000000000000000000e+00,-5.059286384573243867e-01,0.000000000000000000e+00,-1.078233721775029436e-01,0.000000000000000000e+00,-3.981052662798214570e-01,1.019999999999984794e+02
1.911807891495689091e+02,0.000000000000000000e+00,-2.069387239258398381e+01,0.000000000000000000e+00,-5.059379451870640310e-01,0.000000000000000000e+00,-1.078226349786885058e-01,0.000000000000000000e+00,-3.981153102083755391e-01,1.020999999999984738e+02
1.911743627994439976e+02,0.000000000000000000e+00,-2.069303560663987085e+01,0.000000000000000000e+00,-5.059474599280460172e-01,0.000000000000000000e+00,-1.078219050312625854e-01,0.000000000000000000e+00,-3.981255548967834179e-01,1.021999999999984681e+02
1.911679942693563987e+02,0.000000000000000000e+00,-2.069220648456568057e+01,0.000000000000000000e+00,-5.059571803802005441e-01,0.000000000000000000e+00,-1.078211823010256365e-01,0.000000000000000000e+00,-3.981359980791748798e-01,1.022999999999984624e+02
1.911616832979271692e+02,0.000000000000000000e+00,-2.069138499118766461e+01,0.000000000000000000e+00,-5.059671042556599385e-01,0.000000000000000000e+00,-1.078204667537739914e-01,0.000000000000000000e+00,-3.981466375018859472e-01,1.023999999999984567e+02
1.911554296237771382e+02,0.000000000000000000e+00,-2.069057109133571615e+01,0.000000000000000000e+00,-5.059772292787441117e-01,0.000000000000000000e+00,-1.078197583553014288e-01,0.000000000000000000e+00,-3.981574709234426690e-01,1.024999999999984510e+02
1.911492329855372816e+02,0.000000000000000000e+00,-2.068976474984470570e+01,0.000000000000000000e+00,-5.059875531859460152e-01,0.000000000000000000e+00,-1.078190570714004926e-01,0.000000000000000000e+00,-3.981684961145455226e-01,1.025999999999984453e+02
1.911430931218588114e+02,0.000000000000000000e+00,-2.068896593155584185e+01,0.000000000000000000e+00,-5.059980737259166528e-01,0.000000000000000000e+00,-1.078183628678640454e-01,0.000000000000000000e+00,-3.981797108580525935e-01,1.026999999999984396e+02
1.911370097714233225e+02,0.000000000000000000e+00,-2.068817460131799280e+01,0.000000000000000000e+00,-5.060087886594494266e-01,0.000000000000000000e+00,-1.078176757104866990e-01,0.000000000000000000e+00,-3.981911129489626999e-01,1.027999999999984340e+02
1.911309826729527686e+02,0.000000000000000000e+00,-2.068739072398900447e+01,0.000000000000000000e+00,-5.060196957594649270e-01,0.000000000000000000e+00,-1.078169955650661316e-01,0.000000000000000000e+00,-3.982027001943987954e-01,1.028999999999984283e+02
1.911250115652194097e+02,0.000000000000000000e+00,-2.068661426443702567e+01,0.000000000000000000e+00,-5.060307928109942788e-01,0.000000000000000000e+00,-1.078163223974046847e-01,0.000000000000000000e+00,-3.982144704135895941e-01,1.029999999999984226e+02
1.911190961870556180e+02,0.000000000000000000e+00,-2.068584518754178347e+01,0.000000000000000000e+00,-5.060420776111632657e-01,0.000000000000000000e+00,-1.078156561733106117e-01,0.000000000000000000e+00,-3.982264214378526401e-01,1.030999999999984169e+02
1.911132362773636544e+02,0.000000000000000000e+00,-2.068508345819589422e+01,0.000000000000000000e+00,-5.060535479691751215e-01,0.000000000000000000e+00,-1.078149968585995766e-01,0.000000000000000000e+00,-3.982385511105755449e-01,1.031999999999984112e+02
1.911074315751253891e+02,0.000000000000000000e+00,-2.068432904130612471e+01,0.000000000000000000e+00,-5.060652017062936547e-01,0.000000000000000000e+00,-1.078143444190959588e-01,0.000000000000000000e+00,-3.982508572871976682e-01,1.032999999999984055e+02
1.911016818194117945e+02,0.000000000000000000e+00,-2.068358190179466405e+01,0.000000000000000000e+00,-5.060770366558257072e-01,0.000000000000000000e+00,-1.078136988206342822e-01,0.000000000000000000e+00,-3.982633378351914111e-01,1.033999999999983999e+02
1.910959867493925515e+02,0.000000000000000000e+00,-2.068284200460037425e+01,0.000000000000000000e+00,-5.060890506631037233e-01,0.000000000000000000e+00,-1.078130600290605756e-01,0.000000000000000000e+00,-3.982759906340431755e-01,1.034999999999983942e+02
1.910903461043454286e+02,0.000000000000000000e+00,-2.068210931468003722e+01,0.000000000000000000e+00,-5.061012415854672097e-01,0.000000000000000000e+00,-1.078124280102336352e-01,0.000000000000000000e+00,-3.982888135752336023e-01,1.035999999999983885e+02
1.910847596236656045e+02,0.000000000000000000e+00,-2.068138379700958751e+01,0.000000000000000000e+00,-5.061136072922445273e-01,0.000000000000000000e+00,-1.078118027300265097e-01,0.000000000000000000e+00,-3.983018045622180314e-01,1.036999999999983828e+02
1.910792270468749905e+02,0.000000000000000000e+00,-2.068066541658533453e+01,0.000000000000000000e+00,-5.061261456647342394e-01,0.000000000000000000e+00,-1.078111841543277355e-01,0.000000000000000000e+00,-3.983149615104065178e-01,1.037999999999983771e+02
1.910737481136313818e+02,0.000000000000000000e+00,-2.067995413842517394e+01,0.000000000000000000e+00,-5.061388545961859053e-01,0.000000000000000000e+00,-1.078105722490426549e-01,0.000000000000000000e+00,-3.983282823471432366e-01,1.038999999999983714e+02
1.910683225637375529e+02,0.000000000000000000e+00,-2.067924992756978142e+01,0.000000000000000000e+00,-5.061517319917807622e-01,0.000000000000000000e+00,-1.078099669800947485e-01,0.000000000000000000e+00,-3.983417650116859998e-01,1.039999999999983658e+02
1.910629501371502954e+02,0.000000000000000000e+00,-2.067855274908380636e+01,0.000000000000000000e+00,-5.061647757686120741e-01,0.000000000000000000e+00,-1.078093683134268704e-01,0.000000000000000000e+00,-3.983554074551852175e-01,1.040999999999983601e+02
1.910576305739893144e+02,0.000000000000000000e+00,-2.067786256805705847e+01,0.000000000000000000e+00,-5.061779838556651478e-01,0.000000000000000000e+00,-1.078087762150026496e-01,0.000000000000000000e+00,-3.983692076406625260e-01,1.041999999999983544e+02
1.910523636145461808e+02,0.000000000000000000e+00,-2.067717934960566595e+01,0.000000000000000000e+00,-5.061913541937970162e-01,0.000000000000000000e+00,-1.078081906508076698e-01,0.000000000000000000e+00,-3.983831635429893603e-01,1.042999999999983487e+02
1.910471489992930003e+02,0.000000000000000000e+00,-2.067650305887323725e+01,0.000000000000000000e+00,-5.062048847357158987e-01,0.000000000000000000e+00,-1.078076115868507462e-01,0.000000000000000000e+00,-3.983972731488651386e-01,1.043999999999983430e+02
1.910419864688911673e+02,0.000000000000000000e+00,-2.067583366103200859e+01,0.000000000000000000e+00,-5.062185734459602182e-01,0.000000000000000000e+00,-1.078070389891652298e-01,0.000000000000000000e+00,-3.984115344567950023e-01,1.044999999999983373e+02
1.910368757642000332e+02,0.000000000000000000e+00,-2.067517112128397017e+01,0.000000000000000000e+00,-5.062324183008772849e-01,0.000000000000000000e+00,-1.078064728238101178e-01,0.000000000000000000e+00,-3.984259454770671671e-01,1.045999999999983316e+02
1.910318166262853765e+02,0.000000000000000000e+00,-2.067451540486200656e+01,0.000000000000000000e+00,-5.062464172886022018e-01,0.000000000000000000e+00,-1.078059130568713858e-01,0.000000000000000000e+00,-3.984405042317308299e-01,1.046999999999983260e+02
1.910268087964278720e+02,0.000000000000000000e+00,-2.067386647703100877e+01,0.000000000000000000e+00,-5.062605684090357716e-01,0.000000000000000000e+00,-1.078053596544632509e-01,0.000000000000000000e+00,-3.984552087545725207e-01,1.047999999999983203e+02
1.910218520161315325e+02,0.000000000000000000e+00,-2.067322430308897552e+01,0.000000000000000000e+00,-5.062748696738225140e-01,0.000000000000000000e+00,-1.078048125827292536e-01,0.000000000000000000e+00,-3.984700570910932882e-01,1.048999999999983146e+02
1.910169460271319792e+02,0.000000000000000000e+00,-2.067258884836810751e+01,0.000000000000000000e+00,-5.062893191063283505e-01,0.000000000000000000e+00,-1.078042718078435352e-01,0.000000000000000000e+00,-3.984850472984848291e-01,1.049999999999983089e+02
1.910120905714046557e+02,0.000000000000000000e+00,-2.067196007823589454e+01,0.000000000000000000e+00,-5.063039147416180663e-01,0.000000000000000000e+00,-1.078037372960120033e-01,0.000000000000000000e+00,-3.985001774456060630e-01,1.050999999999983032e+02
1.910072853911729851e+02,0.000000000000000000e+00,-2.067133795809619201e+01,0.000000000000000000e+00,-5.063186546264321075e-01,0.000000000000000000e+00,-1.078032090134735388e-01,0.000000000000000000e+00,-3.985154456129585965e-01,1.051999999999982975e+02
1.910025302289164983e+02,0.000000000000000000e+00,-2.067072245339027958e+01,0.000000000000000000e+00,-5.063335368191637098e-01,0.000000000000000000e+00,-1.078026869265010651e-01,0.000000000000000000e+00,-3.985308498926626308e-01,1.052999999999982919e+02
1.909978248273787926e+02,0.000000000000000000e+00,-2.067011352959791637e+01,0.000000000000000000e+00,-5.063485593898353621e-01,0.000000000000000000e+00,-1.078021710014028106e-01,0.000000000000000000e+00,-3.985463883884325376e-01,1.053999999999982862e+02
1.909931689295754040e+02,0.000000000000000000e+00,-2.066951115223838542e+01,0.000000000000000000e+00,-5.063637204200751585e-01,0.000000000000000000e+00,-1.078016612045234052e-01,0.000000000000000000e+00,-3.985620592155517672e-01,1.054999999999982805e+02
1.909885622788017656e+02,0.000000000000000000e+00,-2.066891528687152402e+01,0.000000000000000000e+00,-5.063790180030925958e-01,0.000000000000000000e+00,-1.078011575022449764e-01,0.000000000000000000e+00,-3.985778605008476472e-01,1.055999999999982748e+02
1.909840046186408813e+02,0.000000000000000000e+00,-2.066832589909875040e+01,0.000000000000000000e+00,-5.063944502436544814e-01,0.000000000000000000e+00,-1.078006598609883432e-01,0.000000000000000000e+00,-3.985937903826661244e-01,1.056999999999982691e+02
1.909794956929710850e+02,0.000000000000000000e+00,-2.066774295456407273e+01,0.000000000000000000e+00,-5.064100152580606196e-01,0.000000000000000000e+00,-1.078001682472140288e-01,0.000000000000000000e+00,-3.986098470108465630e-01,1.057999999999982634e+02
1.909750352459736007e+02,0.000000000000000000e+00,-2.066716641895509810e+01,0.000000000000000000e+00,-5.064257111741186090e-01,0.000000000000000000e+00,-1.077996826274234682e-01,0.000000000000000000e+00,-3.986260285466951547e-01,1.058999999999982577e+02
1.909706230221401029e+02,0.000000000000000000e+00,-2.066659625800402011e+01,0.000000000000000000e+00,-5.064415361311193076e-01,0.000000000000000000e+00,-1.077992029681600766e-01,0.000000000000000000e+00,-3.986423331629592171e-01,1.059999999999982521e+02
1.909662587662802480e+02,0.000000000000000000e+00,-2.066603243748859597e+01,0.000000000000000000e+00,-5.064574882798111854e-01,0.000000000000000000e+00,-1.077987292360101795e-01,0.000000000000000000e+00,-3.986587590438009920e-01,1.060999999999982464e+02
1.909619422235290074e+02,0.000000000000000000e+00,-2.066547492323313762e+01,0.000000000000000000e+00,-5.064735657823751236e-01,0.000000000000000000e+00,-1.077982613976043030e-01,0.000000000000000000e+00,-3.986753043847708344e-01,1.061999999999982407e+02
1.909576731393539717e+02,0.000000000000000000e+00,-2.066492368110945677e+01,0.000000000000000000e+00,-5.064897668123984342e-01,0.000000000000000000e+00,-1.077977994196180622e-01,0.000000000000000000e+00,-3.986919673927803442e-01,1.062999999999982350e+02
1.909534512595626552e+02,0.000000000000000000e+00,-2.066437867703783127e+01,0.000000000000000000e+00,-5.065060895548491038e-01,0.000000000000000000e+00,-1.077973432687733407e-01,0.000000000000000000e+00,-3.987087462860757769e-01,1.063999999999982293e+02
1.909492763303096581e+02,0.000000000000000000e+00,-2.066383987698793945e+01,0.000000000000000000e+00,-5.065225322060491475e-01,0.000000000000000000e+00,-1.077968929118391789e-01,0.000000000000000000e+00,-3.987256392942099548e-01,1.064999999999982236e+02
1.909451480981036866e+02,0.000000000000000000e+00,-2.066330724697979804e+01,0.000000000000000000e+00,-5.065390929736487413e-01,0.000000000000000000e+00,-1.077964483156329117e-01,0.000000000000000000e+00,-3.987426446580158435e-01,1.065999999999982180e+02
1.909410663098147154e+02,0.000000000000000000e+00,-2.066278075308468587e+01,0.000000000000000000e+00,-5.065557700765990212e-01,0.000000000000000000e+00,-1.077960094470211683e-01,0.000000000000000000e+00,-3.987597606295778530e-01,1.066999999999982123e+02
1.909370307126808655e+02,0.000000000000000000e+00,-2.066226036142605693e+01,0.000000000000000000e+00,-5.065725617451253271e-01,0.000000000000000000e+00,-1.077955762729207734e-01,0.000000000000000000e+00,-3.987769854722045260e-01,1.067999999999982066e+02
1.909330410543152539e+02,0.000000000000000000e+00,-2.066174603818044631e+01,0.000000000000000000e+00,-5.065894662207002241e-01,0.000000000000000000e+00,-1.077951487602999137e-01,0.000000000000000000e+00,-3.987943174604002827e-01,1.068999999999982009e+02
1.909290970827128433e+02,0.000000000000000000e+00,-2.066123774957836545e+01,0.000000000000000000e+00,-5.066064817560158584e-01,0.000000000000000000e+00,-1.077947268761789840e-01,0.000000000000000000e+00,-3.988117548798368883e-01,1.069999999999981952e+02
1.909251985462572350e+02,0.000000000000000000e+00,-2.066073546190519039e+01,0.000000000000000000e+00,-5.066236066149564232e-01,0.000000000000000000e+00,-1.077943105876316143e-01,0.000000000000000000e+00,-3.988292960273248089e-01,1.070999999999981895e+02
1.909213451937272623e+02,0.000000000000000000e+00,-2.066023914150202856e+01,0.000000000000000000e+00,-5.066408390725705146e-01,0.000000000000000000e+00,-1.077938998617856275e-01,0.000000000000000000e+00,-3.988469392107849010e-01,1.071999999999981839e+02
1.909175367743036134e+02,0.000000000000000000e+00,-2.065974875476659633e+01,0.000000000000000000e+00,-5.066581774150429318e-01,0.000000000000000000e+00,-1.077934946658239551e-01,0.000000000000000000e+00,-3.988646827492189906e-01,1.072999999999981782e+02
1.909137730375753108e+02,0.000000000000000000e+00,-2.065926426815406458e+01,0.000000000000000000e+00,-5.066756199396663662e-01,0.000000000000000000e+00,-1.077930949669856364e-01,0.000000000000000000e+00,-3.988825249726807298e-01,1.073999999999981725e+02
1.909100537335462775e+02,0.000000000000000000e+00,-2.065878564817792196e+01,0.000000000000000000e+00,-5.066931649548133132e-01,0.000000000000000000e+00,-1.077927007325667486e-01,0.000000000000000000e+00,-3.989004642222465646e-01,1.074999999999981668e+02
1.909063786126416176e+02,0.000000000000000000e+00,-2.065831286141079914e+01,0.000000000000000000e+00,-5.067108107799069838e-01,0.000000000000000000e+00,-1.077923119299212390e-01,0.000000000000000000e+00,-3.989184988499857587e-01,1.075999999999981611e+02
1.909027474257139545e+02,0.000000000000000000e+00,-2.065784587448530374e+01,0.000000000000000000e+00,-5.067285557453926614e-01,0.000000000000000000e+00,-1.077919285264619942e-01,0.000000000000000000e+00,-3.989366272189306395e-01,1.076999999999981554e+02
1.908991599240497408e+02,0.000000000000000000e+00,-2.065738465409484093e+01,0.000000000000000000e+00,-5.067463981927086136e-01,0.000000000000000000e+00,-1.077915504896615612e-01,0.000000000000000000e+00,-3.989548477030470663e-01,1.077999999999981497e+02
1.908956158593753685e+02,0.000000000000000000e+00,-2.065692916699441994e+01,0.000000000000000000e+00,-5.067643364742568934e-01,0.000000000000000000e+00,-1.077911777870531607e-01,0.000000000000000000e+00,-3.989731586872037328e-01,1.078999999999981441e+02
1.908921149838632800e+02,0.000000000000000000e+00,-2.065647938000146056e+01,0.000000000000000000e+00,-5.067823689533738074e-01,0.000000000000000000e+00,-1.077908103862315475e-01,0.000000000000000000e+00,-3.989915585671422460e-01,1.079999999999981384e+02
1.908886570501380504e+02,0.000000000000000000e+00,-2.065603525999658174e+01,0.000000000000000000e+00,-5.068004940043002726e-01,0.000000000000000000e+00,-1.077904482548538295e-01,0.000000000000000000e+00,-3.990100457494464292e-01,1.080999999999981327e+02
1.908852418112822988e+02,0.000000000000000000e+00,-2.065559677392438331e+01,0.000000000000000000e+00,-5.068187100121519517e-01,0.000000000000000000e+00,-1.077900913606404110e-01,0.000000000000000000e+00,-3.990286186515115130e-01,1.081999999999981270e+02
1.908818690208426574e+02,0.000000000000000000e+00,-2.065516388879422749e+01,0.000000000000000000e+00,-5.068370153728892769e-01,0.000000000000000000e+00,-1.077897396713757699e-01,0.000000000000000000e+00,-3.990472757015134930e-01,1.082999999999981213e+02
1.908785384328355690e+02,0.000000000000000000e+00,-2.065473657168099209e+01,0.000000000000000000e+00,-5.068554084932873627e-01,0.000000000000000000e+00,-1.077893931549093326e-01,0.000000000000000000e+00,-3.990660153383780440e-01,1.083999999999981156e+02
1.908752498017530570e+02,0.000000000000000000e+00,-2.065431478972583790e+01,0.000000000000000000e+00,-5.068738877909052531e-01,0.000000000000000000e+00,-1.077890517791562780e-01,0.000000000000000000e+00,-3.990848360117489890e-01,1.084999999999981100e+02
1.908720028825684381e+02,0.000000000000000000e+00,-2.065389851013694766e+01,0.000000000000000000e+00,-5.068924516940558345e-01,0.000000000000000000e+00,-1.077887155120984264e-01,0.000000000000000000e+00,-3.991037361819573803e-01,1.085999999999981043e+02
1.908687974307419779e+02,0.000000000000000000e+00,-2.065348770019026858e+01,0.000000000000000000e+00,-5.069110986417747489e-01,0.000000000000000000e+00,-1.077883843217849330e-01,0.000000000000000000e+00,-3.991227143199898020e-01,1.086999999999980986e+02
1.908656332022263769e+02,0.000000000000000000e+00,-2.065308232723024062e+01,0.000000000000000000e+00,-5.069298270837895304e-01,0.000000000000000000e+00,-1.077880581763332318e-01,0.000000000000000000e+00,-3.991417689074562847e-01,1.087999999999980929e+02
1.908625099534723688e+02,0.000000000000000000e+00,-2.065268235867051771e+01,0.000000000000000000e+00,-5.069486354804885186e-01,0.000000000000000000e+00,-1.077877370439297433e-01,0.000000000000000000e+00,-3.991608984365587753e-01,1.088999999999980872e+02
