# u,v,w,phi,theta,psi,alpha,beta,gamma,time
1.094999628792440376e+02,0.000000000000000000e+00,-7.849380702684499944e+00,0.000000000000000000e+00,-2.393499659828095538e-01,0.000000000000000000e+00,-7.156145916450919187e-02,0.000000000000000000e+00,-1.677885068183003758e-01,1.059999999999997833e+01
1.097953544298835027e+02,0.000000000000000000e+00,-7.890720533534768322e+00,0.000000000000000000e+00,-2.405198960476805092e-01,0.000000000000000000e+00,-7.174417791202239436e-02,0.000000000000000000e+00,-1.687757181356581149e-01,1.069999999999997797e+01
1.100905734095812392e+02,0.000000000000000000e+00,-7.931938058035705730e+00,0.000000000000000000e+00,-2.416557055229878737e-01,0.000000000000000000e+00,-7.192491850493783201e-02,0.000000000000000000e+00,-1.697307870180500555e-01,1.079999999999997762e+01
1.103855863047289176e+02,0.000000000000000000e+00,-7.973032125991824870e+00,0.000000000000000000e+00,-2.427575365959278586e-01,0.000000000000000000e+00,-7.210370921521276621e-02,0.000000000000000000e+00,-1.706538273807151063e-01,1.089999999999997726e+01
1.106803597713913234e+02,0.000000000000000000e+00,-8.014002797770539033e+00,0.000000000000000000e+00,-2.438255479991860708e-01,0.000000000000000000e+00,-7.228058897699819740e-02,0.000000000000000000e+00,-1.715449590221878595e-01,1.099999999999997691e+01
1.109748606701330260e+02,0.000000000000000000e+00,-8.054850927538254268e+00,0.000000000000000000e+00,-2.448599118578818623e-01,0.000000000000000000e+00,-7.245560347874259455e-02,0.000000000000000000e+00,-1.724043083791392816e-01,1.109999999999997655e+01
1.112690561003844323e+02,0.000000000000000000e+00,-8.095577768608286817e+00,0.000000000000000000e+00,-2.458608104463284594e-01,0.000000000000000000e+00,-7.262880151619449665e-02,0.000000000000000000e+00,-1.732320089301339627e-01,1.119999999999997620e+01
1.115629134325623539e+02,0.000000000000000000e+00,-8.136184620122323352e+00,0.000000000000000000e+00,-2.468284330481405886e-01,0.000000000000000000e+00,-7.280023177386164834e-02,0.000000000000000000e+00,-1.740282012742789264e-01,1.129999999999997584e+01
1.118564003365368222e+02,0.000000000000000000e+00,-8.176672529161628233e+00,0.000000000000000000e+00,-2.477629730786250484e-01,0.000000000000000000e+00,-7.296994015309127279e-02,0.000000000000000000e+00,-1.747930329255337756e-01,1.139999999999997549e+01
1.121494848054417872e+02,0.000000000000000000e+00,-8.217042057169360092e+00,0.000000000000000000e+00,-2.486646255897149438e-01,0.000000000000000000e+00,-7.313796771592791235e-02,0.000000000000000000e+00,-1.755266578737870176e-01,1.149999999999997513e+01
1.124421351742360144e+02,0.000000000000000000e+00,-8.257293114569932868e+00,0.000000000000000000e+00,-2.495335852377260355e-01,0.000000000000000000e+00,-7.330434926801701612e-02,0.000000000000000000e+00,-1.762292359697090194e-01,1.159999999999997478e+01
1.127343201328067437e+02,0.000000000000000000e+00,-8.297424862951856994e+00,0.000000000000000000e+00,-2.503700447553958153e-01,0.000000000000000000e+00,-7.346911256324573092e-02,0.000000000000000000e+00,-1.769009321921500844e-01,1.169999999999997442e+01
1.130260087337537414e+02,0.000000000000000000e+00,-8.337435680332669463e+00,0.000000000000000000e+00,-2.511741939340864649e-01,0.000000000000000000e+00,-7.363227807913862166e-02,0.000000000000000000e+00,-1.775419158549478293e-01,1.179999999999997407e+01
1.133171703952803284e+02,0.000000000000000000e+00,-8.377323181980344202e+00,0.000000000000000000e+00,-2.519462190912966637e-01,0.000000000000000000e+00,-7.379385928623453939e-02,0.000000000000000000e+00,-1.781523598050621104e-01,1.189999999999997371e+01
1.136077748998413455e+02,0.000000000000000000e+00,-8.417084287092690076e+00,0.000000000000000000e+00,-2.526863029738427024e-01,0.000000000000000000e+00,-7.395386331715192441e-02,0.000000000000000000e+00,-1.787324396566907780e-01,1.199999999999997335e+01
1.138977923893515367e+02,0.000000000000000000e+00,-8.456715320343136000e+00,0.000000000000000000e+00,-2.533946250288471869e-01,0.000000000000000000e+00,-7.411229193165834450e-02,0.000000000000000000e+00,-1.792823330971888285e-01,1.209999999999997300e+01
1.141871933578418492e+02,0.000000000000000000e+00,-8.496212136843418250e+00,0.000000000000000000e+00,-2.540713619631538855e-01,0.000000000000000000e+00,-7.426914267219537902e-02,0.000000000000000000e+00,-1.798022192909585204e-01,1.219999999999997264e+01
1.144759486424700867e+02,0.000000000000000000e+00,-8.535570259363394641e+00,0.000000000000000000e+00,-2.547166885067005393e-01,0.000000000000000000e+00,-7.442441010901142129e-02,0.000000000000000000e+00,-1.802922783976891319e-01,1.229999999999997229e+01
1.147640294137542156e+02,0.000000000000000000e+00,-8.574785017565009326e+00,0.000000000000000000e+00,-2.553307782961098948e-01,0.000000000000000000e+00,-7.457808708410333665e-02,0.000000000000000000e+00,-1.807526912120065443e-01,1.239999999999997193e+01
1.150514071658109287e+02,0.000000000000000000e+00,-8.613851680409455369e+00,0.000000000000000000e+00,-2.559138048004271915e-01,0.000000000000000000e+00,-7.473016587719527593e-02,0.000000000000000000e+00,-1.811836389232319156e-01,1.249999999999997158e+01
1.153380537072612526e+02,0.000000000000000000e+00,-8.652765574632109491e+00,0.000000000000000000e+00,-2.564659422204860206e-01,0.000000000000000000e+00,-7.488063923357420049e-02,0.000000000000000000e+00,-1.815853029869118340e-01,1.259999999999997122e+01
1.156239411533207715e+02,0.000000000000000000e+00,-8.691522184096941217e+00,0.000000000000000000e+00,-2.569873663056876367e-01,0.000000000000000000e+00,-7.502950121137967610e-02,0.000000000000000000e+00,-1.819578650943079468e-01,1.269999999999997087e+01
1.159090419194365609e+02,0.000000000000000000e+00,-8.730117226798844499e+00,0.000000000000000000e+00,-2.574782550458803998e-01,0.000000000000000000e+00,-7.517674782365869890e-02,0.000000000000000000e+00,-1.823015072222217148e-01,1.279999999999997051e+01
1.161933287166777262e+02,0.000000000000000000e+00,-8.768546708153113656e+00,0.000000000000000000e+00,-2.579387892104472169e-01,0.000000000000000000e+00,-7.532237746706864356e-02,0.000000000000000000e+00,-1.826164117433785594e-01,1.289999999999997016e+01
1.164767745489404120e+02,0.000000000000000000e+00,-8.806806950893182773e+00,0.000000000000000000e+00,-2.583691527206810612e-01,0.000000000000000000e+00,-7.546639114369002588e-02,0.000000000000000000e+00,-1.829027615769910353e-01,1.299999999999996980e+01
1.167593527118998935e+02,0.000000000000000000e+00,-8.844894603313175452e+00,0.000000000000000000e+00,-2.587695328542564122e-01,0.000000000000000000e+00,-7.560879249438406946e-02,0.000000000000000000e+00,-1.831607403598723427e-01,1.309999999999996945e+01
1.170410367935368470e+02,0.000000000000000000e+00,-8.882806628690639528e+00,0.000000000000000000e+00,-2.591401202914775936e-01,0.000000000000000000e+00,-7.574958767113634805e-02,0.000000000000000000e+00,-1.833905326203412456e-01,1.319999999999996909e+01
1.173218006759860970e+02,0.000000000000000000e+00,-8.920540279483317292e+00,0.000000000000000000e+00,-2.594811090215927707e-01,0.000000000000000000e+00,-7.588878508173886595e-02,0.000000000000000000e+00,-1.835923239398539186e-01,1.329999999999996874e+01
1.176016185384046651e+02,0.000000000000000000e+00,-8.958093060312936728e+00,0.000000000000000000e+00,-2.597926961336025076e-01,0.000000000000000000e+00,-7.602639504306550611e-02,0.000000000000000000e+00,-1.837663010905369876e-01,1.339999999999996838e+01
1.178804648605318448e+02,0.000000000000000000e+00,-8.995462683850885099e+00,0.000000000000000000e+00,-2.600750815196373744e-01,0.000000000000000000e+00,-7.616242937934969426e-02,0.000000000000000000e+00,-1.839126521402876802e-01,1.349999999999996803e+01
1.181583144266146093e+02,0.000000000000000000e+00,-9.032647023544527087e+00,0.000000000000000000e+00,-2.603284675202702791e-01,0.000000000000000000e+00,-7.629690099967791073e-02,0.000000000000000000e+00,-1.840315665205923823e-01,1.359999999999996767e+01
1.184351423293933578e+02,0.000000000000000000e+00,-9.069644066720218945e+00,0.000000000000000000e+00,-2.605530585403345034e-01,0.000000000000000000e+00,-7.642982348485878596e-02,0.000000000000000000e+00,-1.841232350554757313e-01,1.369999999999996732e+01
1.187109239738814352e+02,0.000000000000000000e+00,-9.106451871028431455e+00,0.000000000000000000e+00,-2.607490606612991035e-01,0.000000000000000000e+00,-7.656121070845035848e-02,0.000000000000000000e+00,-1.841878499528487589e-01,1.379999999999996696e+01
1.189856350807222043e+02,0.000000000000000000e+00,-9.143068526519213535e+00,0.000000000000000000e+00,-2.609166812724322271e-01,0.000000000000000000e+00,-7.669107651057652242e-02,0.000000000000000000e+00,-1.842256047618557047e-01,1.389999999999996660e+01
1.192592516889645680e+02,0.000000000000000000e+00,-9.179492124911856621e+00,0.000000000000000000e+00,-2.610561287383019180e-01,0.000000000000000000e+00,-7.681943443674929539e-02,0.000000000000000000e+00,-1.842366943015526226e-01,1.399999999999996625e+01
1.195317501581569815e+02,0.000000000000000000e+00,-9.215720736905367971e+00,0.000000000000000000e+00,-2.611676121150591223e-01,0.000000000000000000e+00,-7.694629754769680141e-02,0.000000000000000000e+00,-1.842213145673623209e-01,1.409999999999996589e+01
1.198031071697169665e+02,0.000000000000000000e+00,-9.251752397712133202e+00,0.000000000000000000e+00,-2.612513409228167105e-01,0.000000000000000000e+00,-7.707167830055393354e-02,0.000000000000000000e+00,-1.841796626222627631e-01,1.419999999999996554e+01
1.200732997275846401e+02,0.000000000000000000e+00,-9.287585100421901885e+00,0.000000000000000000e+00,-2.613075249766244612e-01,0.000000000000000000e+00,-7.719558849698729408e-02,0.000000000000000000e+00,-1.841119364796371671e-01,1.429999999999996518e+01
1.203423051582118291e+02,0.000000000000000000e+00,-9.323216796341968760e+00,0.000000000000000000e+00,-2.613363742743120000e-01,0.000000000000000000e+00,-7.731803929008648768e-02,0.000000000000000000e+00,-1.840183349842255123e-01,1.439999999999996483e+01
1.206101011099717084e+02,0.000000000000000000e+00,-9.358645401125821550e+00,0.000000000000000000e+00,-2.613380989360226114e-01,0.000000000000000000e+00,-7.743904123924597038e-02,0.000000000000000000e+00,-1.838990576967766410e-01,1.449999999999996447e+01
1.208766655520962559e+02,0.000000000000000000e+00,-9.393868805300002123e+00,0.000000000000000000e+00,-2.613129091877011700e-01,0.000000000000000000e+00,-7.755860440078976570e-02,0.000000000000000000e+00,-1.837543047869114043e-01,1.459999999999996412e+01
1.211419767732609643e+02,0.000000000000000000e+00,-9.428884887721423524e+00,0.000000000000000000e+00,-2.612610153791652401e-01,0.000000000000000000e+00,-7.767673844167710673e-02,0.000000000000000000e+00,-1.835842769374881334e-01,1.469999999999996376e+01
1.214060133799380452e+02,0.000000000000000000e+00,-9.463691530531404439e+00,0.000000000000000000e+00,-2.611826280266465461e-01,0.000000000000000000e+00,-7.779345276413676680e-02,0.000000000000000000e+00,-1.833891752625097793e-01,1.479999999999996341e+01
1.216687542946330467e+02,0.000000000000000000e+00,-9.498286634299178743e+00,0.000000000000000000e+00,-2.610779578697535186e-01,0.000000000000000000e+00,-7.790875663033382248e-02,0.000000000000000000e+00,-1.831692012394197100e-01,1.489999999999996305e+01
1.219301787541063504e+02,0.000000000000000000e+00,-9.532668132243982129e+00,0.000000000000000000e+00,-2.609472159335452512e-01,0.000000000000000000e+00,-7.802265927797392975e-02,0.000000000000000000e+00,-1.829245566555713354e-01,1.499999999999996270e+01
1.221902663076628812e+02,0.000000000000000000e+00,-9.566834002666956493e+00,0.000000000000000000e+00,-2.607906135876665865e-01,0.000000000000000000e+00,-7.813517001988759536e-02,0.000000000000000000e+00,-1.826554435677789912e-01,1.509999999999996234e+01
1.224489968155722579e+02,0.000000000000000000e+00,-9.600782278988500451e+00,0.000000000000000000e+00,-2.606083625961062578e-01,0.000000000000000000e+00,-7.824629832291309095e-02,0.000000000000000000e+00,-1.823620642731931807e-01,1.519999999999996199e+01
1.227063504476594886e+02,0.000000000000000000e+00,-9.634511057051511784e+00,0.000000000000000000e+00,-2.604006751529387431e-01,0.000000000000000000e+00,-7.835605386363000968e-02,0.000000000000000000e+00,-1.820446212893087334e-01,1.529999999999996163e+01
1.229623076820850827e+02,0.000000000000000000e+00,-9.668018499597891946e+00,0.000000000000000000e+00,-2.601677639012392462e-01,0.000000000000000000e+00,-7.846444656054020472e-02,0.000000000000000000e+00,-1.817033173406990554e-01,1.539999999999996128e+01
1.232168493043141240e+02,0.000000000000000000e+00,-9.701302838040062326e+00,0.000000000000000000e+00,-2.599098419340911126e-01,0.000000000000000000e+00,-7.857148658403372010e-02,0.000000000000000000e+00,-1.813383553500573786e-01,1.549999999999996092e+01
1.234699564062576513e+02,0.000000000000000000e+00,-9.734362371821168480e+00,0.000000000000000000e+00,-2.596271227781281055e-01,0.000000000000000000e+00,-7.867718434684248252e-02,0.000000000000000000e+00,-1.809499384312856229e-01,1.559999999999996056e+01
1.237216103855575255e+02,0.000000000000000000e+00,-9.767195465781499664e+00,0.000000000000000000e+00,-2.593198203612954722e-01,0.000000000000000000e+00,-7.878155047863549809e-02,0.000000000000000000e+00,-1.805382698826599741e-01,1.569999999999996021e+01
1.239717929449776364e+02,0.000000000000000000e+00,-9.799800546023087477e+00,0.000000000000000000e+00,-2.589881489674329407e-01,0.000000000000000000e+00,-7.888459578894571611e-02,0.000000000000000000e+00,-1.801035531784872246e-01,1.579999999999995985e+01
1.242204860918601526e+02,0.000000000000000000e+00,-9.832176094791901022e+00,0.000000000000000000e+00,-2.586323231808633771e-01,0.000000000000000000e+00,-7.898633122276790819e-02,0.000000000000000000e+00,-1.796459919580954689e-01,1.589999999999995950e+01
1.244676721376049642e+02,0.000000000000000000e+00,-9.864320644882884181e+00,0.000000000000000000e+00,-2.582525578244257991e-01,0.000000000000000000e+00,-7.908676781298107361e-02,0.000000000000000000e+00,-1.791657900114447255e-01,1.599999999999995914e+01
1.247133336971333364e+02,0.000000000000000000e+00,-9.896232774024749546e+00,0.000000000000000000e+00,-2.578490678943566317e-01,0.000000000000000000e+00,-7.918591663329302421e-02,0.000000000000000000e+00,-1.786631512610636074e-01,1.609999999999995879e+01
1.249574536883019107e+02,0.000000000000000000e+00,-9.927911099627880986e+00,0.000000000000000000e+00,-2.574220684951448734e-01,0.000000000000000000e+00,-7.928378875475713961e-02,0.000000000000000000e+00,-1.781382797403877338e-01,1.619999999999996021e+01
1.252000153312399107e+02,0.000000000000000000e+00,-9.959354274189159639e+00,0.000000000000000000e+00,-2.569717747770264293e-01,0.000000000000000000e+00,-7.938039520814899053e-02,0.000000000000000000e+00,-1.775913795688774388e-01,1.629999999999996163e+01
1.254410021475906376e+02,0.000000000000000000e+00,-9.990560981550997255e+00,0.000000000000000000e+00,-2.564984018782022201e-01,0.000000000000000000e+00,-7.947574695368615771e-02,0.000000000000000000e+00,-1.770226549245160763e-01,1.639999999999996305e+01
1.256803979596460437e+02,0.000000000000000000e+00,-1.002152993411661441e+01,0.000000000000000000e+00,-2.560021648732271338e-01,0.000000000000000000e+00,-7.956985485879534969e-02,0.000000000000000000e+00,-1.764323100144317702e-01,1.649999999999996447e+01
1.259181868893709435e+02,0.000000000000000000e+00,-1.005225987103631624e+01,0.000000000000000000e+00,-2.554832787283748963e-01,0.000000000000000000e+00,-7.966272968392984488e-02,0.000000000000000000e+00,-1.758205490444450514e-01,1.659999999999996589e+01
1.261543533573202183e+02,0.000000000000000000e+00,-1.008274955730537314e+01,0.000000000000000000e+00,-2.549419582641914150e-01,0.000000000000000000e+00,-7.975438207585357209e-02,0.000000000000000000e+00,-1.751875761883378568e-01,1.669999999999996732e+01
1.263888820814576377e+02,0.000000000000000000e+00,-1.011299778365654589e+01,0.000000000000000000e+00,-2.543784181249349463e-01,0.000000000000000000e+00,-7.984482256736470662e-02,0.000000000000000000e+00,-1.745335955575702536e-01,1.679999999999996874e+01
1.266217580758891614e+02,0.000000000000000000e+00,-1.014300336709087702e+01,0.000000000000000000e+00,-2.537928727541964857e-01,0.000000000000000000e+00,-7.993406158213681167e-02,0.000000000000000000e+00,-1.738588111720596741e-01,1.689999999999997016e+01
1.268529666495256407e+02,0.000000000000000000e+00,-1.017276515186912178e+01,0.000000000000000000e+00,-2.531855363757073429e-01,0.000000000000000000e+00,-8.002210944321000441e-02,0.000000000000000000e+00,-1.731634269324973385e-01,1.699999999999997158e+01
1.270824934046912205e+02,0.000000000000000000e+00,-1.020228201078180241e+01,0.000000000000000000e+00,-2.525566229781757710e-01,0.000000000000000000e+00,-8.010897638365226114e-02,0.000000000000000000e+00,-1.724476465945234960e-01,1.709999999999997300e+01
1.273103242356929456e+02,0.000000000000000000e+00,-1.023155284652593089e+01,0.000000000000000000e+00,-2.519063463029436178e-01,0.000000000000000000e+00,-8.019467255801297767e-02,0.000000000000000000e+00,-1.717116737449306263e-01,1.719999999999997442e+01
1.275364453273660388e+02,0.000000000000000000e+00,-1.026057659303785741e+01,0.000000000000000000e+00,-2.512349198333002076e-01,0.000000000000000000e+00,-8.027920805337872279e-02,0.000000000000000000e+00,-1.709557117799214709e-01,1.729999999999997584e+01
1.277608431536067286e+02,0.000000000000000000e+00,-1.028935221666095501e+01,0.000000000000000000e+00,-2.505425567844185575e-01,0.000000000000000000e+00,-8.036259289908731507e-02,0.000000000000000000e+00,-1.701799638853312424e-01,1.739999999999997726e+01
1.279835044759019951e+02,0.000000000000000000e+00,-1.031787871706054105e+01,0.000000000000000000e+00,-2.498294700930597245e-01,0.000000000000000000e+00,-8.044483707443265963e-02,0.000000000000000000e+00,-1.693846330186270510e-01,1.749999999999997868e+01
1.282044163418626397e+02,0.000000000000000000e+00,-1.034615512783313385e+01,0.000000000000000000e+00,-2.490958724064075425e-01,0.000000000000000000e+00,-8.052595051397241910e-02,0.000000000000000000e+00,-1.685699218924351372e-01,1.759999999999998010e+01
1.284235660837630633e+02,0.000000000000000000e+00,-1.037418051679012088e+01,0.000000000000000000e+00,-2.483419760696211620e-01,0.000000000000000000e+00,-8.060594311031188397e-02,0.000000000000000000e+00,-1.677360329593092780e-01,1.769999999999998153e+01
